trial_scope,source_run_id,trial_id,N_all,N_formal_replayable,N_diagnostic_reconstructable,N_not_replayable,N_L2_reached,N_L2_reachability_unknown,N_L2_candidate_evaluated,N_L2_PASS,N_L2_FAIL,N_L2_UNKNOWN,formal_replay_coverage
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7b47cdb3a2f8a7a12e63698b8480ed39cfdc8ad5f949bd9bce8aaa2f27920c57,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7b47cdb3a2f8a7a12e63698b8480ed39cfdc8ad5f949bd9bce8aaa2f27920c57,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7bdf281ed3c62f79a6fbc35d6aca7af8a0b21783dc7eda05696e970d92480d71,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7bdf281ed3c62f79a6fbc35d6aca7af8a0b21783dc7eda05696e970d92480d71,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7d40d9d5d8087a8047193aa9bedb06dfbb16619134e78a0950b393fd9906a07e,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:7d40d9d5d8087a8047193aa9bedb06dfbb16619134e78a0950b393fd9906a07e,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:80d2db698eb607c3d55c0f0465fbc83ff74ef0bd39d540cb794bd2f0262a4eac,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:80d2db698eb607c3d55c0f0465fbc83ff74ef0bd39d540cb794bd2f0262a4eac,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:8274650f7a135bb7a9ab1f8d6dbb9b503c5d1571ed3064ba2038815a4b8414db,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:8274650f7a135bb7a9ab1f8d6dbb9b503c5d1571ed3064ba2038815a4b8414db,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:8a2f73fa404f7df2dc0cd294f8c188d4abb933d057f5a0e15136566b5e0ad73d,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:8a2f73fa404f7df2dc0cd294f8c188d4abb933d057f5a0e15136566b5e0ad73d,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:907290ca66a5e2f8e277eb61c3a5fe32b0751987be64ab81cd4f83014548fb9d,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:907290ca66a5e2f8e277eb61c3a5fe32b0751987be64ab81cd4f83014548fb9d,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:932ca230af2d190d1ed70e417805aff16dc85c1843b17b6cb252455db015d8ba,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:932ca230af2d190d1ed70e417805aff16dc85c1843b17b6cb252455db015d8ba,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:99fc6da87b7c06e2bc17e3dc68cc6c7b654e3c107d9a917a232d8226b16962b7,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:99fc6da87b7c06e2bc17e3dc68cc6c7b654e3c107d9a917a232d8226b16962b7,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9c4704baebe404c160d28043384108f0aeb12c4e91875b2360096b0872c15b8a,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9c4704baebe404c160d28043384108f0aeb12c4e91875b2360096b0872c15b8a,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9ceae17ad654568a40768099c7240b766c7dcdbbcf6e97c6ea461ae0671bf56e,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9ceae17ad654568a40768099c7240b766c7dcdbbcf6e97c6ea461ae0671bf56e,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9d6c02ea94e77320f7d4b726e7d68e2b45bbd3ea7933bce8a369f6d00e377bf5,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9d6c02ea94e77320f7d4b726e7d68e2b45bbd3ea7933bce8a369f6d00e377bf5,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a12b12a6c0fb3f3d091fa31b5723718f6608104110bd6f4aab4de9e47e12bbe0,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a12b12a6c0fb3f3d091fa31b5723718f6608104110bd6f4aab4de9e47e12bbe0,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a246a2f37127f40924210c472036ca38efdd11ff62a3de027fe99da03f0c2738,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a246a2f37127f40924210c472036ca38efdd11ff62a3de027fe99da03f0c2738,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a34eb0888952a2126c74f420ffd6e8c53f426a7550ff139e80e3ad274b3faf57,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a34eb0888952a2126c74f420ffd6e8c53f426a7550ff139e80e3ad274b3faf57,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a3f580b4f15baf5dd1a59a97005016af1563da2eba568669a91ec00c8ba7e4fb,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a3f580b4f15baf5dd1a59a97005016af1563da2eba568669a91ec00c8ba7e4fb,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a51052fbf07b8354124484a17e7cbb87943e2ea4f22400b77af76c72b81f5d36,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a51052fbf07b8354124484a17e7cbb87943e2ea4f22400b77af76c72b81f5d36,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ab356e7aee1ce085f3541226dc3bdb289050af6d2b34514190849da2bc90dffb,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ab356e7aee1ce085f3541226dc3bdb289050af6d2b34514190849da2bc90dffb,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:acb70cd8894a3f00c0ff01030e7ebcc0b770f3dd8a1030169740572b80c81001,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:acb70cd8894a3f00c0ff01030e7ebcc0b770f3dd8a1030169740572b80c81001,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:accff083b5eaba8d80269e32bfce422881c4a3ceae30e6362cba933a39f854c3,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:accff083b5eaba8d80269e32bfce422881c4a3ceae30e6362cba933a39f854c3,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b09bb21c98e10db3d4d25e4bb5e938e6e48ba6c56f5df4a535a1220040641a1b,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b09bb21c98e10db3d4d25e4bb5e938e6e48ba6c56f5df4a535a1220040641a1b,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b14fcdd97ec89264c2f892dbcb2f9994ac99243662ea519b62579ac23f917cca,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b14fcdd97ec89264c2f892dbcb2f9994ac99243662ea519b62579ac23f917cca,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b1f4bcd954025e88ac7b1e230b6868ecbd87af93287a7ffc9066e4234e919dbc,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b1f4bcd954025e88ac7b1e230b6868ecbd87af93287a7ffc9066e4234e919dbc,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b435290d116daca26befc618363be29641516a2b207deb644ad58dcdf8fd6cc5,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b4a20925b86e73957b8595801cad05e9b68b2140b9560c341b15ee0e9e200897,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b4a20925b86e73957b8595801cad05e9b68b2140b9560c341b15ee0e9e200897,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b91e0ce73f5d2248915dd490f4f3c832c2293ea4203cf187401a1d4bda42fee8,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:b91e0ce73f5d2248915dd490f4f3c832c2293ea4203cf187401a1d4bda42fee8,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:bc9c9ca2bf85dc7328e6c341c9c8db8d60a70ffc17d2c69b46c61894f0488320,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:bc9c9ca2bf85dc7328e6c341c9c8db8d60a70ffc17d2c69b46c61894f0488320,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:be7e8d0f97a37c6537aa3dde14d35402851a80a406ed12886adc0536c019d329,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:be7e8d0f97a37c6537aa3dde14d35402851a80a406ed12886adc0536c019d329,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c18341dcd8aba89f9efbdc250b0bdc04d7fa2f4d863fc0514f0206050f6fd128,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c18341dcd8aba89f9efbdc250b0bdc04d7fa2f4d863fc0514f0206050f6fd128,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c80c96703f9599fb122064c02fd8701a59be7be43057c365ce2cd8b305134bce,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c8b9d83c691dffdc02a02ce0c64e99b5891112e22b077591c4600531a1431f66,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c8b9d83c691dffdc02a02ce0c64e99b5891112e22b077591c4600531a1431f66,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c8f09654ef2114c57f20c509858d4d6b8cace34165ef039f0a3be58de0c20456,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c8f09654ef2114c57f20c509858d4d6b8cace34165ef039f0a3be58de0c20456,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c8f99bb5966fa9db18a533cfb5718f85b0e0f38517a5e87844dfdec5001df350,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:c8f99bb5966fa9db18a533cfb5718f85b0e0f38517a5e87844dfdec5001df350,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ca0f9c000aab37776afccd55cf704d0c0d9a6fc19a8beb1732d0a9d1949217cd,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ca0f9c000aab37776afccd55cf704d0c0d9a6fc19a8beb1732d0a9d1949217cd,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ca6b58cebdec8aa77619f45cdffacd23e1e46004e90df4e000054877418215e5,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ca6b58cebdec8aa77619f45cdffacd23e1e46004e90df4e000054877418215e5,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:cfff2de3165cf09c51f00709950dbd6702292c8a11b14670cbce346770123f3b,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:d87c764ea3e61103c048cbc4451be45c3173892838f2e5619cc081e324f195f5,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:d87c764ea3e61103c048cbc4451be45c3173892838f2e5619cc081e324f195f5,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:d918eadd59387874182354d671303677550da8ce62e0a8931fe26d5989bab649,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:d918eadd59387874182354d671303677550da8ce62e0a8931fe26d5989bab649,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:dc04118df7f0bac7dc8e14227d61b110e9a0c514e3eb9949ccd44a1e5aa44870,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:dc04118df7f0bac7dc8e14227d61b110e9a0c514e3eb9949ccd44a1e5aa44870,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:e39d0385933e7ec6f11e1a522131ac68fcf85f70c3856153adbea30c6f2de7c2,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:e39d0385933e7ec6f11e1a522131ac68fcf85f70c3856153adbea30c6f2de7c2,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ea27c151e69786e3c09c5650d8e28ccaed567816942f12870bd9f0ea7a3ab3c4,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ea27c151e69786e3c09c5650d8e28ccaed567816942f12870bd9f0ea7a3ab3c4,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:efbd89b2a73b40006872adbb2b2fc0650e3ee99cc9409721d515c60200eea070,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:f042546a9f45764a304b2b3e7f37c84adf7d08e8ca1e4f5d63c08c8c9d75de5d,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:f042546a9f45764a304b2b3e7f37c84adf7d08e8ca1e4f5d63c08c8c9d75de5d,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:f4a4f8573f0c16d259b07f4495c2d5597a117f7290ee6fcc96097e6dc4309c28,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:f4a4f8573f0c16d259b07f4495c2d5597a117f7290ee6fcc96097e6dc4309c28,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:f9ed91ba825db57f6e829a0426e646eb5d20c9551b430d727906cfc7ba985599,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:f9ed91ba825db57f6e829a0426e646eb5d20c9551b430d727906cfc7ba985599,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:fbd7ff87997f961a8d14613023a5ab04b0af1d967fd0ee13beb78575ab1c3f1d,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:fbd7ff87997f961a8d14613023a5ab04b0af1d967fd0ee13beb78575ab1c3f1d,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:fdf7b2058f689422b9411bfb44741c867e8b23faabbbcef4f01fbdce1c07fb15,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:fdf7b2058f689422b9411bfb44741c867e8b23faabbbcef4f01fbdce1c07fb15,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ffd6cda1d5e9d98c60b0e9aa4cf2a95544aaf987fc12136625d7baf7c2f4e62b,PR89_NORMALIZED_ONE_STEP,E5_STONEHENGE_SAFER:B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES:ffd6cda1d5e9d98c60b0e9aa4cf2a95544aaf987fc12136625d7baf7c2f4e62b,1,0,0,1,0,1,0,0,0,0,0.0
PR89_NORMALIZED_ONE_STEP|E6_FLIGHT_SAFER:B0_CURRENT_CBF_ONLY:01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,PR89_NORMALIZED_ONE_STEP,E6_FLIGHT_SAFER:B0_CURRENT_CBF_ONLY:01aeadade59622e7afcd1c10e9715e32030cf02026456c4aed3d403c69efd0b8,1,1,0,0,0,1,0,0,0,0,1.0
